image_name,category,floral,graphic,striped,embroidered,solid,long_sleeve,short_sleeve,sleeveless,maxi_length,mini_length,crew_neckline,v_neckline,denim,chiffon,cotton,knit,tight,loose,category_encoded
data/img_filtered/train/Paisley_Print_Maxi_Dress/img_00000027_crop.jpg,Dress,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Soft_Knit_Burnout_Tee/img_00000015_crop.jpg,Tee,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,14
data/img_filtered/train/Rose_Print_Tee/img_00000015_crop.jpg,Tee,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,14
data/img_filtered/train/Layered_Eyelet_Dress/img_00000020_crop.jpg,Dress,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Woven_Drawstring_Skirt/img_00000004_crop.jpg,Skirt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Mineral_Wash_Cutout-Back_Dress/img_00000027_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Creased-Front_Leggings/img_00000025_crop.jpg,Leggings,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,9
data/img_filtered/train/Southwest_Bound_Shag_Sweater/img_00000038_crop.jpg,Sweater,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Cable_Knit_Fringe_Cardigan/img_00000054_crop.jpg,Cardigan,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2
data/img_filtered/train/Pin_Dot_Suit_Jacket/img_00000015_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,5
data/img_filtered/train/Butterfly_Print_Maxi_Dress/img_00000034_crop.jpg,Dress,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,3
data/img_filtered/train/Paisley_Print_Maxi_Dress/img_00000065_crop.jpg,Dress,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Faded_Zippered_Sleeveless_Hoodie/img_00000008_crop.jpg,Hoodie,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4
data/img_filtered/train/Striped_Cropped_Sweater/img_00000007_crop.jpg,Sweater,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13
data/img_filtered/train/Dropped_Hem_T-Shirt_Dress/img_00000039_crop.jpg,Dress,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Rose_Print_Cami_Dress/img_00000011_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Floral_Foliage_Cami_Dress/img_00000018_crop.jpg,Dress,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Crochet-Trimmed_Denim_Cutoffs/img_00000042_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11
data/img_filtered/train/Floral_Print_Blazer/img_00000069_crop.jpg,Blazer,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
data/img_filtered/train/Sleeveless_Combo_Jumpsuit/img_00000035_crop.jpg,Jumpsuit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,8
data/img_filtered/train/Oil_Slick_Workout_Leggings/img_00000004_crop.jpg,Leggings,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,9
data/img_filtered/train/Crisscross-Back_Striped_Tee/img_00000003_crop.jpg,Tee,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,14
data/img_filtered/train/Lemon_Print_Shorts/img_00000033_crop.jpg,Shorts,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Burnout_Baseball_Tee/img_00000032_crop.jpg,Tee,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Boxy_Eyelash_Crochet_Top/img_00000019_crop.jpg,Top,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,15
data/img_filtered/train/Cable_Knit_Striped_Sweater/img_00000011_crop.jpg,Sweater,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/High-Slit_Tartan_Plaid_Midi_Dress/img_00000007_crop.jpg,Dress,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Faux_Wrap_Stripe_Dress/img_00000072_crop.jpg,Dress,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Boxy_Micro-Striped_Tee/img_00000008_crop.jpg,Tee,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,14
data/img_filtered/train/Crisscross_Back_Crepe_Jumpsuit/img_00000003_crop.jpg,Jumpsuit,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,8
data/img_filtered/train/Draped_Collar_Blazer/img_00000129_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Asymmetric_Batwing_Top/img_00000045_crop.jpg,Top,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,15
data/img_filtered/train/Control_Sector_Reversible_Drawstring_Shorts/img_00000007_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Embroidered_Split_Neck_Peasant_Blouse/img_00000008_crop.jpg,Blouse,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
data/img_filtered/train/Hooded_Stripe_Pattern_Dress/img_00000013_crop.jpg,Dress,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Knotted_Maxi_Dress/img_00000027_crop.jpg,Dress,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,3
data/img_filtered/train/Textured_Floral_Skater_Dress/img_00000040_crop.jpg,Dress,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Crepe_Shift_Dress/img_00000040_crop.jpg,Dress,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Lace_Shift_Dress/img_00000068_crop.jpg,Dress,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Different_Tee/img_00000036_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Fitted_Ribbed-Knit_Sweater/img_00000045_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Floral_Print_Halter_Dress/img_00000029_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Ruffled_Lace-Up_Blouse/img_00000121_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Diamond_Embroidered_Shorts/img_00000050_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Lace_Collar_Shift_Dress/img_00000012_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Retro_Knit_Skater_Dress/img_00000039_crop.jpg,Dress,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Ikat_Print_Chiffon_Blouse/img_00000088_crop.jpg,Blouse,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
data/img_filtered/train/Zippered_Knit_Leggings/img_00000035_crop.jpg,Leggings,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,9
data/img_filtered/train/Mesh-Trimmed_Bib_Blouse/img_00000074_crop.jpg,Blouse,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
data/img_filtered/train/Contrast-Trimmed_Peasant_Blouse/img_00000051_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Collared_Woven_Top/img_00000021_crop.jpg,Top,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,15
data/img_filtered/train/Classic_Babydoll_Dress/img_00000002_crop.jpg,Dress,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Textured_Baroque_Floral_Shorts/img_00000006_crop.jpg,Shorts,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11
data/img_filtered/train/Bow-Front_Ruffle_Top/img_00000033_crop.jpg,Top,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,15
data/img_filtered/train/Southwestern_Print_Maxi_Skirt/img_00000028_crop.jpg,Skirt,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Woven_Suit_Joggers/img_00000034_crop.jpg,Joggers,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7
data/img_filtered/train/Romantic_Rose_Dress/img_00000017_crop.jpg,Dress,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Longline_Sweater/img_00000015_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Strapless_Chiffon_Maxi_Dress/img_00000072_crop.jpg,Dress,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Saturday_And_Sunday_Muscle_Tee/img_00000017_crop.jpg,Tee,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Ruffled_Lace-Up_Blouse/img_00000064_crop.jpg,Blouse,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
data/img_filtered/train/Classic_Cardigan/img_00000015_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2
data/img_filtered/train/Pin_Dot_Trouser_Shorts/img_00000039_crop.jpg,Shorts,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Abstract_Print_Zipper_Blouse/img_00000056_crop.jpg,Blouse,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
data/img_filtered/train/Crocheted_Tie-Dye_Maxi_Skirt/img_00000031_crop.jpg,Skirt,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Strapless_Tribal_Print_Maxi_Dress/img_00000006_crop.jpg,Dress,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Marled_Cable_Knit_Sweater/img_00000045_crop.jpg,Sweater,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Collarless_Woven_Jacket/img_00000017_crop.jpg,Jacket,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5
data/img_filtered/train/Mixed_Media_Knit_Tee/img_00000013_crop.jpg,Tee,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Butterfly_Sleeve_Sheath_Dress/img_00000001_crop.jpg,Dress,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Crochet_Lace_Shift_Dress/img_00000024_crop.jpg,Dress,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,3
data/img_filtered/train/Suede_Fringe_Jacket/img_00000024_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5
data/img_filtered/train/Linen-Blend_Drawstring_Shorts/img_00000037_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Racerback_Floral_A-Line_Dress/img_00000057_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Pleated_Woven_Blouse/img_00000008_crop.jpg,Blouse,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
data/img_filtered/train/Mesh_Paneled_Bodycon_Dress/img_00000012_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Embroidered_Sweetheart_Dress/img_00000033_crop.jpg,Dress,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Pintuck-Paneled_Blouse/img_00000003_crop.jpg,Blouse,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
data/img_filtered/train/Abstract_Grid_Peplum_Top/img_00000016_crop.jpg,Top,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,15
data/img_filtered/train/Mid-Rise_-_Zippered_Skinny_Jeans/img_00000004_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
data/img_filtered/train/Distressed_Muscle_Tee/img_00000013_crop.jpg,Tee,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Caged_Cutout_Dress/img_00000077_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,3
data/img_filtered/train/High-Rise_Mom_Jeans/img_00000008_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
data/img_filtered/train/Striped_Racerback_Maxi_Dress/img_00000061_crop.jpg,Dress,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Mesh_Scuba_Knit_Dress/img_00000032_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Destroyed_Linen_Tee/img_00000003_crop.jpg,Tee,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Diamond_Cutout_Sheath_Dress/img_00000048_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Striped_Box-Pleated_Skirt/img_00000026_crop.jpg,Skirt,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Lace_V-Back_Dress/img_00000076_crop.jpg,Dress,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Crochet-Paneled_A-Line_Dress/img_00000014_crop.jpg,Dress,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Smocked_Floral_Gauze_Skirt/img_00000006_crop.jpg,Skirt,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,12
data/img_filtered/train/Belted_Polka_Dot_Skirt/img_00000031_crop.jpg,Skirt,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12
data/img_filtered/train/Open-Front_Collarless_Blazer/img_00000022_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
data/img_filtered/train/Botanical_Print_Shift_Dress/img_00000042_crop.jpg,Dress,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,3
data/img_filtered/train/Cropped_Open-Front_Blazer/img_00000081_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Linen_Crew_Neck_Tee/img_00000032_crop.jpg,Tee,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Cutout_Bow_Blouse/img_00000014_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
data/img_filtered/train/Distressed_For_the_Road_Tee/img_00000039_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Cable-Knit_Sweater/img_00000005_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Buttoned_High-Waisted_Skinny_Jeans/img_00000052_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,6
data/img_filtered/train/Pleated_Floral_Lace_Dress/img_00000026_crop.jpg,Dress,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Dotted_Crochet-Trimmed_Collared_Blouse/img_00000038_crop.jpg,Blouse,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
data/img_filtered/train/Striped_Crop_Sweater/img_00000006_crop.jpg,Sweater,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Button-Front_Mini_Skirt/img_00000014_crop.jpg,Skirt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Textured_Zigzag_Bodycon_Dress/img_00000033_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Southwestern_Print_Cardigan/img_00000048_crop.jpg,Cardigan,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
data/img_filtered/train/Crisp_Woven_Suit_Jacket/img_00000007_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,5
data/img_filtered/train/Belted_Linen-Blend_Shorts/img_00000024_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Chiffon-Paneled_Sheath_Dress/img_00000012_crop.jpg,Dress,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Belted_Crotchet_Combo_Dress/img_00000037_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,3
data/img_filtered/train/Hooded_Open-Front_Cardigan/img_00000053_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
data/img_filtered/train/NYC_Tee/img_00000040_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/No_Guts_Graphic_Tee/img_00000020_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Embroidered_Lace_Bodycon_Dress/img_00000009_crop.jpg,Dress,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Eiffel_Tower_Graphic_Linen_Tee/img_00000010_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Floral_Crochet-Paneled_Cardigan/img_00000008_crop.jpg,Cardigan,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
data/img_filtered/train/Americana_Skinny_Jeans/img_00000018_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,6
data/img_filtered/train/Lace-Trimmed_Floral_Shorts/img_00000054_crop.jpg,Shorts,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Ditsy_Floral_Cami_Dress/img_00000016_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Ditsy_Floral_Print_Romper/img_00000040_crop.jpg,Romper,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10
data/img_filtered/train/Denim_Shirt_Dress/img_00000012_crop.jpg,Dress,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,3
data/img_filtered/train/Ruched_Open-Front_Cardigan/img_00000056_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
data/img_filtered/train/Striped_Knit_Pullover_Hoodie/img_00000027_crop.jpg,Hoodie,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4
data/img_filtered/train/Classic_Wash_-_Slim_Fit_Jeans/img_00000033_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
data/img_filtered/train/Zippered_Linen_Tee/img_00000029_crop.jpg,Tee,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Striped_Statue_Graphic_Tee/img_00000051_crop.jpg,Tee,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Abstract_Print_Jumpsuit/img_00000003_crop.jpg,Jumpsuit,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,8
data/img_filtered/train/Wave_Print_Tee/img_00000008_crop.jpg,Tee,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Striped_Metallic-Woven_Sweater/img_00000029_crop.jpg,Sweater,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Pleated_Floral_Print_Blouse/img_00000017_crop.jpg,Blouse,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
data/img_filtered/train/Metallic_Polka_Dot_Blouse/img_00000056_crop.jpg,Blouse,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
data/img_filtered/train/Crochet_Woven_Blouse/img_00000019_crop.jpg,Blouse,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
data/img_filtered/train/Polka_Dot_Baseball_Tee/img_00000013_crop.jpg,Tee,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Classic_Heathered_Knit_Top/img_00000009_crop.jpg,Top,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,15
data/img_filtered/train/Open-Mesh_Midi_Dress/img_00000021_crop.jpg,Dress,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Ditsy_Floral_Print_Blouse/img_00000103_crop.jpg,Blouse,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
data/img_filtered/train/Floral_Eyelet_Dress/img_00000054_crop.jpg,Dress,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Slouchy_Open-Knit_Cardigan/img_00000036_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
data/img_filtered/train/Mesh_Moment_Midi_Dress/img_00000014_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Faux_Leather_Biker_Jacket/img_00000029_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5
data/img_filtered/train/Pleated_Floral_Print_Shorts/img_00000028_crop.jpg,Shorts,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Classic_Boy_Shorts/img_00000029_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,11
data/img_filtered/train/Beaded_Collar_Shift_Dress/img_00000056_crop.jpg,Dress,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Velveteen_Surplice_Dress/img_00000045_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Embroidered_Illusion_Neckline_Dress/img_00000015_crop.jpg,Dress,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Longline_Boyfriend_Blazer/img_00000048_crop.jpg,Blazer,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Get_Over_Graphic_Tee/img_00000005_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Two-Button_Blazer/img_00000057_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Textured_Longline_Tee/img_00000012_crop.jpg,Tee,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Crochet_Lace_Flounce_Dress/img_00000022_crop.jpg,Dress,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,3
data/img_filtered/train/Baroque_Embroidered_Romper/img_00000014_crop.jpg,Romper,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10
data/img_filtered/train/Double-Breasted_Blazer/img_00000083_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Zippered_Sweatshorts/img_00000005_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Chambray_Popover_Blouse/img_00000016_crop.jpg,Blouse,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
data/img_filtered/train/Striped_Drapey_Tee/img_00000054_crop.jpg,Tee,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,14
data/img_filtered/train/Lace_A-Line_Skirt/img_00000043_crop.jpg,Skirt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Mod_Moment_Sheath_Dress/img_00000021_crop.jpg,Dress,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Single-Button_Blazer/img_00000118_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
data/img_filtered/train/Floral_Keyhole-Back_Dress/img_00000021_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Marled_Knit_Boxy_Sweater/img_00000017_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Embroidered_Gauze_Blouse/img_00000044_crop.jpg,Blouse,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Baroque_Print_Blouse/img_00000063_crop.jpg,Blouse,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Abstract_Mirrored_Print_Dress/img_00000013_crop.jpg,Dress,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3
data/img_filtered/train/Marled_Crochet-Paneled_Sweater/img_00000015_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Kaleidoscope_Print_Dress/img_00000016_crop.jpg,Dress,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Watercolor_Abstract_Print_Blouse/img_00000014_crop.jpg,Blouse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
data/img_filtered/train/Mid-Rise_-_Distressed_Boyfriend_Jeans/img_00000038_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
data/img_filtered/train/Ladder_Cutout_Jumpsuit/img_00000035_crop.jpg,Jumpsuit,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,8
